"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","DATASOURCE (CODE)","DATASOURCE (DISPLAY)","DATASOURCE (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","ALCOHOLTYPE (CODE)","ALCOHOLTYPE (DISPLAY)","ALCOHOLTYPE (URL)","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","ROU","Romania","","SA_WINE","Wine","","0","0.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","ROU","Romania","","SA_SPIRITS","Spirits","","750","750.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","SVK","Slovakia","","SA_WINE","Wine","","0","0.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","SVK","Slovakia","","SA_SPIRITS","Spirits","","1080","1080.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","SVN","Slovenia","","SA_WINE","Wine","","0","0.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2008","2008","","EUR","Europe","","ESP","Spain","","SA_WINE","Wine","","0","0.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2008","2008","","EUR","Europe","","SWE","Sweden","","SA_BEER","Beer","","90.3","90.30000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2008","2008","","EUR","Europe","","SWE","Sweden","","SA_WINE","Wine","","222","222.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2009","2009","","EUR","Europe","","CHE","Switzerland","","SA_WINE","Wine","","0","0.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","TUR","Türkiye","","SA_BEER","Beer","","128.74","128.74000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2009","2009","","EUR","Europe","","BEL","Belgium","","SA_SPIRITS","Spirits","","1752.2","1752.20000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","BEL","Belgium","","SA_SPIRITS","Spirits","","1752.2","1752.20000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","DNK","Denmark","","SA_WINE","Wine","","172.7","172.70000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","DEU","Germany","","SA_BEER","Beer","","9.4","9.40000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","DEU","Germany","","SA_WINE","Wine","","0","0.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","GRC","Greece","","SA_BEER","Beer","","31.2","31.20000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","LVA","Latvia","","SA_WINE","Wine","","64.64","64.64000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","MLT","Malta","","SA_BEER","Beer","","9","9.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","MLT","Malta","","SA_WINE","Wine","","0","0.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","ROU","Romania","","SA_SPIRITS","Spirits","","750","750.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","ROU","Romania","","SA_WINE","Wine","","0","0.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","SWE","Sweden","","SA_SPIRITS","Spirits","","5474.39","5474.39000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","BGR","Bulgaria","","SA_SPIRITS","Spirits","","562.43","562.43000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","BGR","Bulgaria","","SA_SPIRITS","Spirits","","562.43","562.43000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","CZE","Czechia","","SA_WINE","Wine","","0","0.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","FIN","Finland","","SA_WINE","Wine","","339","339.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","FRA","France","","SA_WINE","Wine","","3.75","3.75000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","LVA","Latvia","","SA_WINE","Wine","","64.64","64.64000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","NLD","Netherlands","","SA_BEER","Beer","","30.38","30.38000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","ROU","Romania","","SA_SPIRITS","Spirits","","1074.55","1074.55000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","SVK","Slovakia","","SA_BEER","Beer","","3.59","3.59000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","CHE","Switzerland","","SA_SPIRITS","Spirits","","2383","2383.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2009","2009","","EUR","Europe","","TUR","Türkiye","","SA_BEER","Beer","","1541","1541.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","AUT","Austria","","SA_WINE","Wine","","0","0.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","AUT","Austria","","SA_BEER","Beer","","24","24.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","BEL","Belgium","","SA_WINE","Wine","","47.1","47.10000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","BEL","Belgium","","SA_BEER","Beer","","20.52","20.52000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","BGR","Bulgaria","","SA_WINE","Wine","","0","0.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","BGR","Bulgaria","","SA_WINE","Wine","","0","0.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","CYP","Cyprus","","SA_WINE","Wine","","0","0.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","CZE","Czechia","","SA_WINE","Wine","","0","0.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","CZE","Czechia","","SA_BEER","Beer","","15.44","15.44000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2008","2008","","EUR","Europe","","EST","Estonia","","SA_BEER","Beer","","24.6","24.60000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2008","2008","","EUR","Europe","","EST","Estonia","","SA_SPIRITS","Spirits","","1291.1","1291.10000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2008","2008","","EUR","Europe","","FIN","Finland","","SA_SPIRITS","Spirits","","3580","3580.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2009","2009","","EUR","Europe","","FIN","Finland","","SA_WINE","Wine","","283","283.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2009","2009","","EUR","Europe","","FRA","France","","SA_WINE","Wine","","0.6","0.60000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","FRA","France","","SA_BEER","Beer","","13","13.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2009","2009","","EUR","Europe","","DEU","Germany","","SA_WINE","Wine","","0","0.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","DEU","Germany","","SA_BEER","Beer","","9.4","9.40000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","DEU","Germany","","SA_SPIRITS","Spirits","","1303","1303.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","GRC","Greece","","SA_BEER","Beer","","31.2","31.20000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","HUN","Hungary","","SA_WINE","Wine","","0","0.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","IRL","Ireland","","SA_WINE","Wine","","321.38","321.38000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","IRL","Ireland","","SA_BEER","Beer","","157.1","157.10000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","ITA","Italy","","SA_BEER","Beer","","29.4","29.40000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","ITA","Italy","","SA_SPIRITS","Spirits","","800.01","800.01000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","LVA","Latvia","","SA_SPIRITS","Spirits","","1325.44","1325.44000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","LVA","Latvia","","SA_WINE","Wine","","64.64","64.64000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","LTU","Lithuania","","SA_WINE","Wine","","57.34","57.34000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2008","2008","","EUR","Europe","","LUX","Luxembourg","","SA_BEER","Beer","","9.9","9.90000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","LUX","Luxembourg","","SA_WINE","Wine","","0","0.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2008","2008","","EUR","Europe","","MLT","Malta","","SA_BEER","Beer","","9.3","9.30000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","MNE","Montenegro","","SA_SPIRITS","Spirits","","650","650.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","","","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","NLD","Netherlands","","SA_SPIRITS","Spirits","","1504","1504.00000","","","","",""
